"id","adr_province_id","adr_district_id","adr_commune_id","code","name_kh","name_en","reference","created_at","updated_at","deleted_at"
"3789","5","46","399","5051518","វត្ដភ្នំ","Voat Phnom","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3790","5","47","400","5060101","ក្រាំងចេក","Krang Chek","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3791","5","47","400","5060102","បេង","Beng","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3792","5","47","400","5060103","ថ្មី","Thmei","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3793","5","47","400","5060104","ចំបក់ដង្គុំ","Chambak Dangkum","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3794","5","47","401","5060201","ក្បាលទឹកលើ","Kbal Tuek Leu","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3795","5","47","401","5060202","ដូង","Doung","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3796","5","47","401","5060203","តានៃ","Ta Ney","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3797","5","47","401","5060204","ព្រៃឫស្សី","Prey Ruessei","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3798","5","47","401","5060205","ក្បាលទឹកក្រោម","Kbal Tuek Kraom","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3799","5","47","401","5060206","ថ្មី","Thmei","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3800","5","47","401","5060207","សាលា","Sala","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3801","5","47","401","5060208","រស្មីសាមគ្គី","Raksmey Samaki","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3802","5","47","401","5060209","ច្រាបក្រសាំង","Chrab Krasang","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3803","5","47","402","5060301","ពាមខ្វាវ","Peam Khvav","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3804","5","47","402","5060302","សំបួរ","Sambuor","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3805","5","47","402","5060303","ដំណាក់ត្រាច","Damnak Trach","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3806","5","47","402","5060304","មានជ័យ","Mean Chey","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3807","5","47","402","5060305","ដំបូករូង","Dambouk Rung","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3808","5","47","402","5060306","ត្រពាំងខ្លុង","Trapeang Khlong","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3809","5","47","402","5060307","មានសិរី","Mean Serei","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3810","5","47","402","5060308","ទឹកថ្លា","Toek Thla","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3811","5","47","403","5060401","ត្រពាំងក្រឡឹង","Trapeang Kraloeng","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3812","5","47","403","5060402","ត្រពាំងអត់ទឹក","Trapeang At Tuek","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3813","5","47","403","5060403","ក្រាំងច្រេស","Krang Chres","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3814","5","47","403","5060404","ក្រាំងប្រស្រុក","Krang Prasrok","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3815","5","47","403","5060405","ក្រាំងសេរី","Krang Serei","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3816","5","47","403","5060406","ក្រាំងខ្វាវ","Krang Khvav","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3817","5","47","403","5060407","ក្រាំងពន្លៃ","Krang Ponley","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3818","5","47","403","5060408","ផ្សារត្រពាំងក្រឡឹង","Phsar Trapeang Kraloeng","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3819","5","47","403","5060409","ក្រាំងស្យា","Krang Sya","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3820","5","47","404","5060501","បន្ទាយរកា","Banteay Rokar","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3821","5","47","404","5060502","ក្រសាំងខ្ពស់","Krasang Khpos","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3822","5","47","404","5060503","ត្រពាំងប្រិយ៍","Trapeang Prei","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3823","5","47","404","5060504","ក្រាំងគរ","Krang Kor","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3824","5","47","404","5060505","ក្រាំងក្រូច","Krang Krouch","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3825","5","47","404","5060506","ដក់ពរ","Dak Por","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3826","5","47","404","5060507","ព្រៃទទឹង","Prey Totueng","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3827","5","47","404","5060508","ដូង","Doung","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3828","5","47","404","5060509","ព្រៃកាហៀច","Prey Kahiech","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3829","5","47","405","5060601","ភក់","Phok","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3830","5","47","405","5060602","បន្ទាប់","Bantoab","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3831","5","47","405","5060603","ត្រពាំងឱប","Trapeang Aob","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3832","5","47","405","5060604","ក្រាំងថ្នល់","Krang Thnal","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3833","5","47","405","5060605","អន្លង់ថ្លឹង","Anlong Thloeng","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3834","5","47","405","5060606","ក្រាំងចចាត","Krang Chachat","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3835","5","47","405","5060607","ក្រឡាញ់","Kralanh","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3836","5","47","405","5060608","ក្រាំងក្ដី","Krang Kdei","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3837","5","47","405","5060609","ក្រាំងជ្រែ","Krang Chreae","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3838","5","47","405","5060610","តាព្រះ","Ta Preah","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3839","5","47","405","5060611","ច្រកត្រាច","Chrak Trach","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3840","5","47","405","5060612","តាមេញ","Ta Menh","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3841","5","47","405","5060613","ត្រពាំងក្រឡាញ់","Trapeang Kralanh","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3842","5","47","405","5060614","ព្រៃស្ដុក","Prey Sdok","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3843","5","47","405","5060615","ស្លែង","Slaeng","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3844","5","47","405","5060616","កណ្ដាល","Kandal","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3845","5","47","405","5060617","សំបួរ","Sambuor","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3846","5","47","405","5060618","ទួលសេរី","Tuol Serei","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3847","5","47","405","5060619","តាំងរងៀង","Tang Rongieng","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3848","5","47","405","5060620","ទួលថ្មី","Tuol Thmei","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3849","5","47","405","5060621","ប្រាសាទ","Prasat","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3850","5","47","405","5060622","ក្រាំងដូង","Krang Doung","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3851","5","47","405","5060623","ទួល","Tuol","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3852","5","47","405","5060624","ក្បាលថ្នល់","Kbal Thnal","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3853","5","47","405","5060625","សេរីវ័ន្ដ","Sereivoan","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3854","5","47","405","5060626","ក្រាំងល្ហុង","Krang Lhong","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3855","5","47","406","5060701","ក្រាំងតាតន់","Krang Ta Tan","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3856","5","47","406","5060702","អំពៅ","Ampov","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3857","5","47","406","5060703","កូនត្រុំ","Koun Trom","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3858","5","47","406","5060704","ក្រាំងភ្នៅ","Krang Pnov","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3859","5","47","406","5060705","ក្រាំងចោទ","Krang Chaot","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3860","5","47","406","5060706","ព្រៃទទឹង","Prey Totueng","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3861","5","47","406","5060707","រលួស","Roluos","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3862","5","47","406","5060708","រំដួល៨៨","Rumduol Paetprambei","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3863","5","47","406","5060709","អូរល្វា","Ou Lvea","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3864","5","47","406","5060710","ស្វាយជ្រំ","Svay Chrum","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3865","5","47","406","5060711","ព្រៃច្រេស","Prey Chres","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3866","5","47","406","5060712","តាឡាត់ចាស់","Ta Lat Chas","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3867","5","47","406","5060713","ចេក","Chek","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3868","5","47","406","5060714","ផ្សារតាឡាត់","Phsar Ta Lat","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3869","5","47","406","5060715","ក្រាំងសំរ៉ែ","Krang Samrae","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3870","5","47","406","5060716","តាឡាត់ថ្មី","Ta Lat Thmei","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3871","5","47","406","5060717","តាវ៉ា","Ta Va","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3872","5","47","406","5060718","ព្រៃស្រោង","Prey Sraong","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3873","5","47","406","5060719","ក្រាំងពោធិ៍","Krang Pou","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3874","5","47","406","5060720","កុមារពេទ្យ","Komar Pet","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3875","5","47","406","5060721","ត្រពាំងស្តុកគ្រូ","Trapaeng Stock Kru","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3876","5","47","406","5060722","ក្រាំងរលួស","Krang Roluos","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3877","5","47","407","5060801","ជន្លង់ម្លូ","Chonlong Mlu","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3878","5","47","407","5060802","គីរីរស្មី","Kiri Reaksmei","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3879","5","47","407","5060803","ព្រំតោស","Prum Taos","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3880","5","47","407","5060804","រំដួលថ្មី","Rumduol Thmei","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3881","5","47","407","5060805","កាប់ទូក","Kab Tuk","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3882","5","47","407","5060806","អូរមុខទឹក","Ou Mukh Tuek","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3883","5","47","407","5060807","ព្រៃរមៀត","Prey Romiet","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3884","5","47","408","5060901","ប្រីយ៍","Prei","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3885","5","47","408","5060902","ស្រែត្រពាំង","Sre Trapang","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3886","5","47","408","5060903","គ្រៀលបួស","Kriel Buos","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3887","5","47","408","5060904","ដីក្រហម","Dei Kraham","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3888","5","47","408","5060905","ព្រៃឈើទាល","Prey Chheu Teal","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3889","5","47","408","5060906","ព្រៃក្បុង","Prey Kbong","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3890","5","47","408","5060907","ជ័យថ្មី","Chey Thmei","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3891","5","47","408","5060908","កណ្ដាល","Kandal","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3892","5","47","409","5061001","ក្រាំងធំ","Krang Thum","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3893","5","47","409","5061002","ក្រាំងបឹង","Krang Boeng","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3894","5","47","409","5061003","ស្រែជ្រៅ","Srae Chrov","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3895","5","47","409","5061004","តាំងសំរោង","Tang Samraong","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3896","5","47","409","5061005","ខ្នងក្រាំង","Khnang Krang","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3897","5","47","409","5061006","ថ្មី","Thmei","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3898","5","47","409","5061007","ស្ដុកជ្រៃ","Sdok Chrey","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3899","5","47","409","5061008","កណ្ដាល","Kandal","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3900","5","47","409","5061009","តាយ៉ូវ","Ta Youv","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3901","5","47","409","5061010","ជ្រៃសែនជ័យ","Chrey Saenchey","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3902","5","47","410","5061101","ឈើនាងខ្ពស់","Chheu Neang Khpos","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3903","5","47","410","5061102","ច្រកខ្លា","Chrak Khla","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3904","5","47","410","5061103","កណ្ដោលកោង","Kandaol Kaong","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3905","5","47","410","5061104","តាំងស្យា","Tang Sya","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3906","5","47","410","5061105","គីរីរស្មី","Kiri Reaksmei","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3907","5","47","410","5061106","តាំងស្រឡៅ","Tang Sralau","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3908","5","47","410","5061107","ជ្រែ","Chreae","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3909","5","47","410","5061108","ក្រាំងតាកន","Krang Ta Kan","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3910","5","47","410","5061109","ក្រាំងខ្ជាយ","Krang Khcheay","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3911","5","47","410","5061110","ព្រំរលក","Prum Rolok","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3912","5","47","410","5061111","ពង្រ","Pongro","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3913","5","47","410","5061112","សំបួរ","Sambuor","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3914","5","47","410","5061113","ដីដុះ","Dei Doh","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3915","5","47","410","5061114","មាត់សាយ","Moat Say","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3916","5","47","410","5061115","ត្នោតព្រែក","Tnaot Preaek","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3917","5","47","410","5061116","ក្អែកពង","K'aek Pong","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3918","5","47","410","5061117","ក្រាំងស្លែង","Krang Slaeng","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3919","5","47","411","5061301","ទី១","Ti Muoy","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3920","5","47","411","5061302","ទី២","Ti Pir","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3921","5","47","411","5061303","ទី៣","Ti Bei","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3922","5","47","411","5061304","ទី៤","Ti Buon","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3923","5","47","411","5061305","ទី៥","Ti Pram","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3924","5","47","411","5061306","ទី៦","Ti Prammuoy","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3925","5","47","411","5061307","ពាមទុង","Peam Tung","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3926","5","47","411","5061308","ប្រសព្វជុំ","Prasob Chum","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3927","5","47","411","5061309","ស្បែកព្រាល","Sbaek Preal","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3928","5","47","411","5061310","ដំបូកខ្ពស់","Dambouk Kpus","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3929","5","47","411","5061311","អូរកូនត្រុំ","Ou Koun Trom","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3930","5","47","411","5061312","ដើមផ្តៀក","Derm Pdeak","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3931","5","47","411","5061313","ព្រីង","Pring","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3932","5","47","411","5061314","ចំការចេក","Chamkar Chek","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3933","5","47","411","5061315","ទឹកចេញ","Toek Jenh","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3934","5","47","411","5061316","កងមាស","Kang Meas","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3935","5","47","411","5061317","ផ្សារត្រែងត្រយឹង","Phsar Traeng Trayueng","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3936","5","47","411","5061318","ស្រល់","Srol","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3937","5","47","411","5061319","វាលធំ","Veal Thom","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3938","5","47","411","5061320","សម្បទានសែនជ័យ","Sambatean Saenchey","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3939","5","48","412","5070101","អំពិលផ្អែម","Ampil Ph'aem","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3940","5","48","412","5070102","វាល","Veal","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3941","5","48","412","5070103","បាក់ធ្មេញ","Bak Thmenh","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3942","5","48","412","5070104","ព្រីង","Pring","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3943","5","48","412","5070105","លាក់អន្លូង","Leak Anlung","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3944","5","48","412","5070106","តាកេរ្ដិ៍","Ta Ker","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3945","5","48","412","5070107","ក្រាំងស្ពឺ","Krang Spueu","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3946","5","48","412","5070108","ក្រាំងធំ","Krang Thum","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3947","5","48","412","5070109","ស្រែចែង","Srae Chaeng","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3948","5","48","412","5070110","សៅកែ","Saukae","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3949","5","48","412","5070111","ថ្មី","Thmei","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3950","5","48","412","5070112","ពោធិ៍","Pou","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3951","5","48","412","5070113","មហាលាភ","Mohaleaph","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3952","5","48","412","5070114","ព្រៃក្ដី","Prey Kdei","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3953","5","48","412","5070115","អណ្ដូងប្រេង","Andoung Preng","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3954","5","48","412","5070116","ស្រែកក់","Srae Kak","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3955","5","48","412","5070117","ត្រពាំងថ្ម","Trapeang Thma","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3956","5","48","412","5070118","បន្លាស្អិត","Banla S'et","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3957","5","48","412","5070119","ជ្រលងថ្កូវ","Chrolong Thkov","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3958","5","48","413","5070201","ព្រៃកំពោង","Prey Kampoung","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3959","5","48","413","5070202","ព្រៃក្ដី","Prey Kdei","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3960","5","48","413","5070203","ត្រាច","Trach","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3961","5","48","413","5070204","ត្រពាំងអាង","Trapeang Ang","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3962","5","48","413","5070205","ព្រះខែ","Preah Khae","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3963","5","48","413","5070206","ត្រពាំងជ្រៅ","Trapeang Chrov","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3964","5","48","413","5070207","វល្លិប្រេង","Voa Preng","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3965","5","48","413","5070208","ពង្រធំ","Pongro Thum","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3966","5","48","413","5070209","ទំពូង","Tumpung","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3967","5","48","413","5070210","រលាំងជ្រៃ","Roleang Chrey","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3968","5","48","413","5070211","គោករំលិច","Kouk Rumlich","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3969","5","48","413","5070212","កាហែង","Kahaeng","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3970","5","48","413","5070213","បុស្សតានៃ","Bos Ta Ney","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3971","5","48","413","5070214","អូរវែង","Ou Veaeng","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3972","5","48","413","5070215","ឡ","La","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3973","5","48","414","5070301","ស្រីសំពោង","Srei Sampoung","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3974","5","48","414","5070302","ក្បាលត្រឡាច","Kbal Tralach","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3975","5","48","414","5070303","ពេជ្រសង្វា","Pech Sangva","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3976","5","48","414","5070304","សង្កែជ្រុំ","Sangkae Chrum","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3977","5","48","414","5070305","ខ្វាន","Khvan","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3978","5","48","414","5070306","សប់ង៉","Sab Nga","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3979","5","48","414","5070307","សុវណ្ណគីរី","Sovann Kiri","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3980","5","48","414","5070308","យស់ជោ","Yos Chour","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3981","5","48","414","5070309","ច្រកបានសុខ","Chrak Ban Sokh","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3982","5","48","414","5070310","កាហុន","Kahon","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3983","5","48","414","5070311","ថ្លុករាំង","Thlok Reang","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3984","5","48","414","5070312","ព្រៃនរា","Prey Norea","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3985","5","48","414","5070313","ឯកភាព","Ek Pheap","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3986","5","48","414","5070314","តាសាល","Ta Sal","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3987","5","48","415","5070401","រលួស","Roluos","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3988","5","48","415","5070402","ថ្នល់បត់","Thnal Bat","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3989","5","48","415","5070403","តានង់","Ta Nong","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3990","5","48","415","5070404","ថ្លុកដូនសុខ","Thlok Doun Sokh","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3991","5","48","415","5070405","ស្រែផ្សរ","Srae Phsa","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3992","5","48","415","5070406","ក្ដុល","Kdol","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3993","5","48","415","5070407","ព្រៃឈើទាល","Prey Chheu Teal","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3994","5","48","415","5070408","អង្វែរ","Angvae","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3995","5","48","415","5070409","ចំការវាល","Chamkar Veal","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3996","5","48","415","5070410","អន្លង់ពពាយ","Anlong Popeay","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3997","5","48","415","5070411","ត្រពាំងក្រសាំង","Trapeang Krasang","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3998","5","48","415","5070412","អូរទំនាប","Ou Tumneab","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"3999","5","48","415","5070413","អូរសំបួរ","Ou Sambuor","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"4000","5","48","415","5070414","ត្រពាំងកក់","Trapeang Kak","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"4001","5","48","415","5070415","តានាង","Ta Neang","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"4002","5","48","416","5070501","តាំងក្រសាំង","Tang Krasang","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"4003","5","48","416","5070502","បាទី","Bati","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"4004","5","48","416","5070503","ត្រពាំងអូល","Trapeang Oul","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"4005","5","48","416","5070504","ក្រាំងស្នួល","Krang Snuol","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"4006","5","48","416","5070505","ត្រពាំងតាមាន់","Trapeang Ta Moan","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"4007","5","48","416","5070506","តាំងតាឡាត់","Tang Ta Lat","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"4008","5","48","416","5070507","ត្នោតជ្រំ","Tnaot Chrum","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"4009","5","48","416","5070508","អូរលើ","Ou Leu","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"4010","5","48","416","5070509","អូរក្រោម","Ou Kraom","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"4011","5","48","416","5070510","ទ្រា","Trea","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"4012","5","48","416","5070511","ដំឡូងខ្យា","Damloung Khya","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"4013","5","48","416","5070512","ព្រៃសំបុក","Prey Sambok","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
"4014","5","48","416","5070513","ពោធិ៍","Pou","","2024-02-20 16:34:27","2024-02-20 16:34:27",""
